,"(-2.094278, 57.15736)","(-3.2429, 55.79216)","(-1.829999, 52.437165)","(-5.928833, 54.59965)","(0.184806, 51.46603)","(-1.875024, 52.47609)","(-3.007175, 53.80489)","(-1.918235, 52.481346)","(-1.826744, 50.73957)","(-4.041924, 51.074793)","(-2.584482, 51.462839)","(-0.147572, 50.840836)","(-0.175269, 51.54421)","(-3.17625, 51.48178)","(-2.945307, 54.894834)","(0.54797, 51.374264)","(-1.438228, 51.149617)","(-1.780888, 50.735454)","(-1.454946, 53.244131)","(-2.678731, 51.638094)","(-1.456944, 53.231722)","(-0.125889, 51.52229)","(-1.560228, 52.411563)","(-7.331179, 55.002818)","(-1.358547, 54.516667)","(0.271611, 50.805778)","(-2.334139, 53.48481)","(-3.182186, 55.945589)","(-4.238214, 55.860936)","(-4.734421, 55.944079)","(-4.243631, 55.865782)","(-3.704399, 56.010319)","(0.439548, 51.518167)","(-0.131931, 51.49467)","(-0.441614, 51.48879)","(-0.341222, 53.74878)","(-4.241451, 57.481308)","(-0.213492, 51.52105)","(-1.533119, 52.28881)","(-1.542911, 52.294884)","(-1.127311, 52.619823)","(-1.576361, 53.819972)","(-1.546472, 53.80378)","(-7.900328, 54.43951)","(0.070766, 51.45258)","(-2.844333, 53.34633)","(-2.237881, 53.48152)","(-1.220874, 54.569297)","(-0.154611, 51.52253)","(-1.610528, 54.97825)","(1.301976, 52.614193)","(-1.146447, 52.95473)","(-2.977281, 51.601203)","(-0.916605, 52.272257)","(-1.260278, 51.744806)","(-4.691462, 51.781784)","(-4.142361, 50.37167)","(-1.068583, 50.82881)","(-2.680353, 53.76559)","(-3.770822, 51.58395)","(-0.944067, 51.45309)","(0.634889, 51.45617)","(-4.227678, 50.411463)","(-0.300306, 52.132417)","(0.678408, 51.544206)","(-1.455815, 53.40495)","(-1.478096, 53.378622)","(-1.3159, 54.565819)","(-1.395778, 50.90814)","(-2.175133, 53.02821)","(-1.406878, 54.88361)","(-3.947374, 51.632696)","(-0.345606, 51.425286)","(-3.022722, 53.37287)","(-2.615358, 53.38928)","(-2.638139, 53.54914)","(-3.002778, 53.04222)","(-0.379916, 50.832947)","(-1.086514, 53.967513)","(-1.075861, 53.951889)"
2018-11-28T07:00:00Z,8,1,5,4,4,4,3,5,13,4,7,0,6,4,0,3,6,18,5,7,4,-1,2,5,4,5,4,6,4,8,5,4,3,6,1,4,2,1,-1,2,1,6,10,1,5,0,4,2,9,10,2,0,4,2,0,12,14,0,4,5,0,2,15,6,4,8,4,6,7,5,11,3,3,5,4,3,0,6,15,6
2018-11-28T08:00:00Z,8,1,4,6,4,5,5,3,9,8,5,0,6,5,0,5,3,21,6,5,5,1,1,5,2,5,5,1,2,6,2,3,0,8,5,3,1,4,3,-1,4,11,10,1,3,3,4,3,14,12,3,2,5,3,0,12,13,0,4,5,2,2,16,5,2,10,12,4,8,6,6,6,4,3,9,6,0,4,12,8
2018-11-28T09:00:00Z,15,0,1,5,5,5,0,3,7,5,4,0,6,5,0,28,2,15,6,7,4,7,0,3,5,5,7,1,1,3,1,2,2,11,4,3,1,5,4,2,3,15,12,1,10,2,4,4,12,6,1,4,5,4,0,12,12,0,3,0,1,5,16,6,4,9,11,4,7,5,6,5,5,4,5,2,0,6,10,8
2018-11-28T10:00:00Z,12,0,4,9,5,6,5,5,7,5,6,0,1,11,0,28,2,16,2,5,4,3,2,2,5,5,4,-1,1,2,1,2,2,0,3,6,1,3,6,2,4,11,12,2,5,-1,8,8,10,13,-1,3,6,9,0,14,16,0,5,9,7,4,20,7,2,11,7,2,7,2,9,5,5,2,0,2,0,8,11,5
2018-11-28T11:00:00Z,6,0,4,10,4,1,8,4,11,7,5,0,6,8,0,25,3,15,0,8,3,4,2,2,8,5,3,5,1,2,1,1,9,0,3,4,2,3,5,0,6,9,10,2,10,3,7,6,11,12,2,7,8,8,5,13,17,0,3,10,2,4,19,5,3,10,6,2,8,4,6,5,6,2,-1,-1,0,0,14,4
2018-11-28T12:00:00Z,12,1,6,8,7,4,-1,4,15,6,6,0,3,8,0,11,4,16,0,8,5,5,0,7,20,6,4,2,1,2,1,1,4,0,5,4,2,4,4,2,5,8,12,1,4,3,6,5,9,13,4,1,8,5,5,16,13,0,0,7,5,3,12,6,4,6,5,0,11,2,6,6,6,5,1,5,0,0,9,4
2018-11-28T13:00:00Z,10,0,0,7,12,6,6,6,10,8,4,0,7,7,0,17,3,12,2,5,4,11,0,4,4,11,3,5,2,2,1,0,7,0,7,4,1,8,6,2,4,7,8,1,9,1,6,-1,13,9,4,4,6,6,6,20,12,0,0,19,4,6,13,7,4,4,4,-1,9,6,8,11,11,5,2,5,0,4,10,7
2018-11-28T14:00:00Z,12,2,2,8,4,4,7,6,10,14,4,0,6,10,0,14,2,18,5,5,0,6,0,7,3,10,5,3,2,4,2,0,7,0,4,4,1,5,2,4,3,4,7,0,6,4,2,0,17,9,3,1,8,4,3,20,18,0,5,27,3,9,20,11,12,10,3,2,10,4,4,21,6,6,2,3,0,3,10,4
2018-11-28T15:00:00Z,11,1,7,4,6,3,8,6,6,9,6,0,6,10,0,15,5,14,8,10,4,8,0,7,4,8,7,3,3,5,2,1,4,0,3,4,1,3,6,1,8,7,8,2,10,5,5,5,11,10,2,-2,13,5,4,20,15,0,5,30,4,5,18,8,6,10,7,5,7,5,3,15,6,6,4,8,0,4,0,1
2018-11-28T16:00:00Z,9,1,5,4,6,7,3,8,5,11,10,0,5,12,0,15,2,12,7,14,8,5,0,8,4,7,7,2,5,7,4,2,4,0,5,2,1,4,4,-1,5,6,9,3,5,4,5,5,16,5,7,4,12,9,4,18,12,0,3,27,4,6,23,6,5,12,10,4,8,7,3,19,5,7,6,5,0,3,10,4
2018-11-28T17:00:00Z,14,1,6,7,4,9,5,10,9,11,13,0,3,11,0,4,4,12,7,11,9,1,0,7,6,9,4,2,5,6,5,2,4,0,2,6,1,2,8,6,9,6,7,5,8,2,6,7,17,8,4,4,13,11,7,18,17,0,7,25,4,5,27,7,5,15,10,3,5,8,6,22,3,5,5,0,0,5,10,11
2018-11-28T18:00:00Z,9,1,8,4,4,10,12,9,9,12,12,0,5,14,0,6,5,13,1,12,5,0,0,13,7,6,6,4,5,6,4,3,2,0,3,6,2,2,8,12,12,8,8,9,9,6,6,11,15,9,5,7,14,17,9,15,14,0,7,22,2,4,22,6,5,9,9,4,8,4,3,16,4,9,3,6,0,4,14,7
2018-11-28T19:00:00Z,7,1,9,9,4,8,9,11,16,10,11,0,8,9,0,6,7,20,6,9,8,4,0,12,7,8,5,4,7,6,6,6,3,0,5,10,1,5,10,10,9,5,10,8,4,4,5,-1,16,7,5,5,11,13,9,13,14,0,6,21,4,3,13,4,3,8,6,2,9,0,8,13,4,2,4,4,0,5,12,4
2018-11-28T20:00:00Z,7,1,8,11,4,8,8,7,21,12,12,0,7,9,0,7,10,19,8,6,6,8,0,15,8,8,4,4,5,5,4,6,4,0,6,8,3,6,9,8,12,8,7,6,9,1,6,5,14,7,5,6,10,11,10,14,14,0,4,16,8,4,14,6,4,16,11,4,10,9,10,13,4,3,5,0,0,2,10,5
2018-11-28T21:00:00Z,2,1,7,11,6,8,10,9,17,15,10,0,9,12,0,7,12,19,10,6,10,9,0,10,6,8,5,2,6,7,6,5,4,0,8,10,4,7,6,3,11,5,9,6,9,0,5,2,14,11,3,4,14,12,13,14,18,0,6,16,7,4,19,7,6,9,8,6,13,3,6,12,7,10,5,5,0,1,11,3
2018-11-28T22:00:00Z,6,4,7,10,5,4,9,5,18,8,9,0,6,8,0,7,13,14,1,8,2,0,0,10,6,9,6,3,8,6,8,10,1,0,10,11,4,7,6,7,7,5,8,8,4,4,3,7,14,11,5,4,14,12,11,14,14,0,7,6,10,4,23,9,3,8,2,5,14,2,9,8,6,7,6,6,0,0,12,4
2018-11-28T23:00:00Z,6,5,6,9,5,5,12,7,15,7,8,0,7,8,0,7,13,15,4,11,6,0,0,5,9,8,7,7,10,6,9,8,2,0,11,9,6,8,7,6,8,5,6,8,8,4,5,5,14,9,2,3,12,15,11,14,16,0,7,12,8,4,20,8,6,10,4,13,14,4,9,8,4,7,6,7,0,-1,9,5
2018-11-29T00:00:00Z,2,4,6,6,7,9,6,6,1,8,8,7,5,7,0,13,14,10,4,7,4,0,0,7,12,10,8,4,8,7,8,6,4,0,10,7,5,8,4,3,6,6,9,6,13,5,2,9,12,9,3,4,9,10,11,16,7,0,5,10,5,4,0,10,3,8,9,9,7,5,9,9,4,6,6,8,0,-2,10,3
2018-11-29T01:00:00Z,5,5,5,8,4,5,8,8,5,8,11,0,5,9,0,9,2,11,2,6,6,0,0,11,10,8,9,6,7,8,7,7,3,0,7,5,5,6,5,8,9,7,6,5,5,8,5,8,8,11,5,6,9,16,9,15,4,0,6,6,2,3,2,8,4,7,9,4,8,6,11,10,5,6,7,8,0,-3,9,5
2018-11-29T02:00:00Z,4,5,4,8,3,6,7,8,10,4,6,0,1,8,0,9,3,10,8,8,4,0,0,8,7,7,9,5,8,8,8,8,0,0,1,6,3,1,8,7,8,7,9,5,0,7,4,5,6,9,3,2,13,14,9,10,5,0,9,1,-2,2,5,8,3,8,10,4,7,4,8,11,1,6,5,10,0,0,11,5
2018-11-29T03:00:00Z,10,6,6,8,1,6,8,8,10,2,4,0,3,8,0,9,3,11,3,5,5,0,0,7,6,5,9,6,8,8,8,7,1,0,2,8,4,1,10,6,8,8,6,5,1,5,7,8,6,8,4,2,2,10,4,3,6,0,6,5,-1,2,5,7,2,6,13,6,9,5,8,7,2,5,6,2,0,0,8,7
2018-11-29T04:00:00Z,10,6,-3,2,4,-1,6,2,9,3,2,0,1,1,0,7,3,11,8,1,7,0,0,9,9,5,9,4,8,8,8,6,1,0,3,8,4,2,4,-2,5,6,6,4,7,3,4,7,7,8,5,5,2,6,5,5,8,0,4,3,1,4,17,4,4,6,9,7,9,7,9,5,4,4,6,6,0,1,14,6
2018-11-29T05:00:00Z,9,6,-2,5,6,2,8,1,9,2,0,0,3,3,0,10,3,11,3,7,4,0,0,6,7,5,5,5,7,7,7,7,4,0,3,10,3,4,1,1,2,7,7,3,3,1,4,5,6,7,5,-1,2,5,7,7,8,0,5,2,1,6,7,7,5,11,9,6,6,2,6,3,6,7,5,6,0,1,13,6
2018-11-29T06:00:00Z,11,5,-1,6,4,0,0,3,6,3,4,0,4,1,0,10,3,11,3,7,2,0,0,4,7,6,1,6,4,4,4,6,3,0,3,3,4,2,2,0,1,5,9,4,5,0,0,4,9,6,7,-2,2,5,8,7,9,0,3,6,2,5,8,8,5,7,4,5,10,3,6,1,5,5,2,5,0,2,8,5
2018-11-29T07:00:00Z,9,4,1,7,4,1,6,4,10,6,3,0,3,5,0,9,3,14,0,5,0,0,0,4,6,7,1,6,5,4,5,4,1,0,3,5,3,3,2,0,3,4,8,3,3,0,1,1,6,8,4,3,5,4,4,9,12,0,7,11,2,4,19,7,3,8,6,2,5,0,5,3,6,3,2,0,0,2,10,5
2018-11-29T08:00:00Z,9,2,-1,6,8,1,0,3,10,4,6,0,8,11,0,7,4,16,1,8,3,0,0,4,3,7,1,7,5,5,6,4,2,0,4,4,2,5,3,-2,3,4,8,2,9,0,1,3,7,8,4,1,9,6,3,3,12,0,3,11,1,6,9,4,6,7,4,0,12,3,3,6,7,4,0,0,0,8,10,3
2018-11-29T09:00:00Z,11,1,2,8,4,4,1,3,15,2,8,0,3,7,0,8,6,16,-1,6,0,0,0,4,1,4,2,6,5,6,4,4,5,0,5,4,2,5,3,3,2,4,2,2,6,0,1,3,11,8,5,-1,8,7,8,2,6,0,3,0,8,6,9,4,6,6,3,-1,11,2,3,6,6,2,0,0,0,5,7,1
2018-11-29T10:00:00Z,6,0,2,6,5,4,3,9,11,2,0,0,7,3,0,8,7,10,0,5,2,0,0,6,2,6,3,4,4,3,3,6,4,0,5,5,2,5,3,2,2,4,5,2,7,3,2,-3,10,6,5,2,2,9,8,3,10,0,0,4,4,6,10,6,3,10,9,0,14,4,4,25,8,0,0,-2,0,3,10,1
2018-11-29T11:00:00Z,6,0,-1,12,8,1,-2,1,8,3,4,0,5,5,5,9,2,13,7,6,1,0,0,3,4,9,2,3,4,3,2,3,6,0,6,6,2,6,2,1,11,6,10,2,1,1,6,-1,10,6,4,4,4,8,6,4,6,0,4,5,7,6,9,3,6,10,7,2,8,0,4,6,9,2,2,-2,0,11,9,2
2018-11-29T12:00:00Z,8,0,1,10,4,-2,-2,3,8,5,4,0,6,7,4,11,1,11,0,5,2,0,0,5,6,10,2,4,4,2,2,2,5,0,3,7,5,5,2,-1,9,3,6,3,4,2,3,-3,11,4,6,1,5,6,5,6,10,0,3,11,0,6,8,10,7,8,6,0,6,4,8,3,6,-2,1,-1,0,7,5,1
2018-11-29T13:00:00Z,13,0,0,10,2,2,1,4,7,4,5,0,7,7,4,10,3,10,0,5,2,0,0,6,5,7,2,4,4,2,3,4,3,0,2,0,3,3,0,1,4,6,4,4,11,3,3,-1,8,1,6,1,5,5,4,6,9,0,3,14,-2,5,7,5,5,8,8,-3,10,1,3,3,4,-1,-1,7,0,7,7,2
2018-11-29T14:00:00Z,12,0,1,9,4,2,2,4,12,5,4,0,5,4,6,8,4,13,1,7,2,0,0,8,1,9,2,2,4,3,3,3,2,9,3,5,1,4,2,2,2,4,4,3,5,2,3,0,11,7,7,-1,5,5,1,4,8,0,6,12,0,4,5,2,3,7,7,2,9,5,1,7,6,0,3,3,0,8,10,3
2018-11-29T15:00:00Z,0,1,2,9,6,4,8,4,12,4,5,0,5,9,6,10,5,11,2,5,2,0,0,4,4,9,2,1,5,3,4,5,4,9,5,3,2,5,2,5,7,4,7,3,4,2,2,3,14,7,2,0,5,6,4,6,9,0,4,13,4,5,7,4,4,6,8,2,7,4,4,7,5,0,5,3,0,8,10,2
2018-11-29T16:00:00Z,2,2,5,6,9,4,3,5,10,4,6,0,7,5,3,9,5,13,3,5,4,0,0,9,9,7,2,2,4,4,4,6,5,8,6,5,1,6,4,5,8,4,7,2,3,2,2,2,20,7,4,3,7,6,2,6,8,0,2,14,6,7,7,4,6,9,2,1,5,8,4,7,6,5,3,6,0,5,8,5
2018-11-29T17:00:00Z,3,2,1,7,10,5,8,5,11,5,8,0,8,6,2,7,4,13,-2,6,1,0,0,10,6,7,2,4,4,4,4,5,6,8,5,2,2,6,4,3,4,5,7,4,6,0,4,2,19,6,4,2,6,7,4,6,9,0,3,6,4,8,7,6,4,13,7,2,9,4,3,6,7,-1,3,4,0,5,8,6
2018-11-29T18:00:00Z,5,2,2,11,3,5,2,4,9,5,5,0,8,5,6,3,5,14,4,6,4,0,0,10,3,5,3,5,4,4,3,2,3,10,4,4,3,5,3,5,3,5,5,4,5,-1,3,4,14,8,8,2,7,6,5,4,11,0,4,11,4,6,7,3,4,10,5,1,7,5,3,3,6,3,3,2,0,8,10,5
2018-11-29T19:00:00Z,6,1,5,11,4,5,4,6,11,4,7,0,4,4,9,4,6,13,4,6,4,0,0,11,5,8,3,4,3,3,3,0,2,8,6,5,3,6,4,5,5,5,6,3,4,0,4,4,16,7,7,2,6,10,6,5,8,0,7,10,4,2,8,4,1,8,6,3,9,5,3,4,7,3,5,7,0,9,11,6
2018-11-29T20:00:00Z,0,2,3,11,5,6,3,5,8,5,7,0,5,6,7,7,4,9,3,4,2,0,0,12,9,6,5,2,4,4,4,1,3,6,7,6,1,7,5,4,9,6,8,4,6,2,4,5,13,7,6,4,8,7,7,5,8,0,4,7,4,5,5,5,4,7,8,2,4,7,4,6,7,3,2,6,0,7,9,6
2018-11-29T21:00:00Z,3,2,3,8,7,4,1,5,11,3,4,0,5,5,4,7,4,14,1,7,4,0,0,8,6,8,3,-1,4,3,4,2,3,6,7,6,2,7,3,2,7,1,4,4,4,3,3,0,14,5,5,3,6,12,5,4,5,0,3,7,7,7,4,5,6,8,3,2,8,2,4,5,7,2,0,2,0,4,9,5
2018-11-29T22:00:00Z,7,2,4,7,8,4,6,3,8,3,4,0,5,2,7,7,4,15,4,7,2,0,0,9,6,5,3,3,4,4,4,3,5,6,4,7,3,3,6,2,3,3,4,4,8,3,3,3,10,7,2,1,4,11,4,5,7,0,4,6,4,9,15,6,3,8,4,4,6,1,4,2,3,0,3,2,0,3,7,7
2018-11-29T23:00:00Z,3,2,3,6,3,4,1,5,6,3,4,0,6,3,6,7,5,9,0,4,3,0,0,5,5,7,2,6,5,4,4,5,3,7,5,4,3,5,3,2,6,3,4,4,2,2,2,3,10,6,2,0,3,8,6,4,8,0,6,6,0,5,9,5,5,7,6,2,10,3,7,4,4,2,3,6,0,3,8,5
2018-11-30T00:00:00Z,4,3,4,8,4,2,3,6,7,5,5,7,6,3,4,6,5,11,1,4,1,0,0,4,4,2,2,2,5,5,5,4,3,6,6,3,1,6,4,1,9,4,3,4,6,2,2,0,8,6,6,1,4,7,2,4,9,0,3,8,0,5,6,4,4,5,5,1,5,3,5,2,4,2,1,4,0,1,7,3
2018-11-30T01:00:00Z,2,3,2,9,5,2,4,4,9,6,3,0,4,4,6,8,4,11,1,3,3,3,0,7,1,7,2,3,6,4,6,5,2,7,5,2,1,6,2,-1,2,2,3,4,5,2,0,2,9,4,4,1,5,8,5,5,6,0,2,6,2,6,3,4,3,7,4,3,8,2,4,-1,6,0,1,2,0,5,6,4
2018-11-30T02:00:00Z,3,3,1,9,4,4,3,5,8,6,4,0,7,2,6,8,5,10,-2,3,2,4,0,8,3,7,2,5,6,3,6,6,4,6,5,4,0,5,1,1,3,2,3,3,6,1,-1,4,9,2,4,1,6,10,7,5,6,0,4,8,1,6,5,2,3,9,7,1,7,2,4,2,5,1,0,2,0,5,7,4
2018-11-30T03:00:00Z,6,3,-1,7,4,0,3,3,10,3,5,0,2,7,5,11,6,9,0,5,2,3,0,7,3,6,2,6,6,3,5,6,2,8,5,3,1,5,3,8,2,2,5,4,2,3,-1,5,4,6,4,0,5,7,4,6,7,0,2,5,1,6,4,3,4,7,4,-1,10,3,5,4,2,1,1,7,0,5,7,1
2018-11-30T04:00:00Z,2,3,3,7,6,3,9,4,9,5,4,0,2,4,5,10,6,15,1,3,2,4,0,7,4,3,3,3,6,3,5,7,2,7,5,4,1,5,4,1,1,3,5,5,4,1,0,6,7,6,6,-1,3,5,6,6,6,0,3,5,2,6,6,4,4,6,4,0,6,3,7,5,2,4,3,3,0,2,7,-1
2018-11-30T05:00:00Z,5,3,-1,7,5,3,10,3,10,6,4,0,5,1,7,8,7,10,-2,2,3,2,0,2,7,2,3,3,6,4,6,6,3,7,6,5,1,6,2,5,2,5,4,5,6,-2,0,8,8,8,4,0,5,7,6,4,6,0,3,6,3,6,6,8,3,6,3,1,8,-1,4,3,3,4,4,6,0,3,9,1
2018-11-30T06:00:00Z,4,3,1,8,5,5,5,6,10,4,4,0,4,2,8,8,6,10,0,4,0,4,0,8,6,9,4,6,7,5,6,3,4,6,6,4,2,6,2,0,3,6,5,5,7,3,1,5,8,6,5,0,5,6,5,6,8,0,4,10,2,6,4,9,3,7,4,3,6,5,3,4,3,4,7,5,0,6,7,4
2018-11-30T07:00:00Z,4,3,0,8,5,6,1,4,8,4,4,0,8,5,8,7,5,9,4,6,3,5,0,8,6,7,6,7,6,5,6,3,2,9,6,5,2,7,0,0,4,4,7,5,5,4,6,6,12,6,2,0,6,6,6,6,8,0,7,8,3,6,2,6,4,13,8,4,8,0,6,4,5,5,6,6,0,15,8,4
2018-11-30T08:00:00Z,6,3,4,11,4,8,4,5,7,6,4,0,9,7,7,9,5,7,2,7,3,5,0,6,0,7,7,7,6,7,5,4,5,8,6,7,3,6,4,2,6,5,8,6,4,3,5,4,13,7,4,2,8,8,5,5,5,0,5,5,2,6,4,5,4,12,10,2,8,4,4,6,6,5,5,6,0,9,9,3
2018-11-30T09:00:00Z,7,3,5,11,7,10,7,6,11,5,8,0,7,6,6,11,5,8,1,9,5,5,0,5,0,10,8,4,5,5,5,3,4,6,5,8,3,6,4,6,5,6,8,4,2,5,5,1,16,8,6,3,8,8,6,6,7,0,5,9,2,6,5,7,5,10,7,2,7,7,6,4,6,2,3,3,0,10,8,7
2018-11-30T10:00:00Z,2,3,5,10,6,7,2,7,8,3,7,0,9,5,7,17,4,8,2,9,4,8,0,4,0,5,7,4,5,5,5,2,5,9,5,8,2,6,5,6,5,7,6,5,6,4,6,5,14,8,5,2,5,7,5,6,8,0,5,6,3,5,4,9,7,10,7,1,8,5,2,1,6,5,2,0,0,7,9,9
2018-11-30T11:00:00Z,6,3,4,9,5,6,1,7,7,8,8,0,7,6,5,12,4,7,6,9,6,7,0,6,0,7,6,4,7,5,5,3,3,7,5,9,3,6,6,5,3,7,8,5,9,1,6,4,14,7,8,4,5,8,8,5,8,0,6,7,4,6,4,8,6,11,7,2,7,8,8,4,5,0,4,6,0,7,10,6
2018-11-30T12:00:00Z,5,3,2,9,6,5,6,8,9,6,9,0,5,7,6,9,4,9,7,7,6,4,0,7,0,7,6,6,6,4,4,4,4,7,5,8,2,6,8,5,6,8,8,4,8,2,4,3,15,7,6,4,6,10,6,5,5,0,8,6,2,10,5,5,6,15,7,2,8,5,3,6,5,4,6,4,0,7,12,11
2018-11-30T13:00:00Z,3,3,4,8,6,5,-1,13,7,4,6,0,8,9,5,11,4,6,4,5,5,5,0,6,0,7,5,4,4,3,3,6,6,11,4,8,2,5,5,3,7,5,6,4,7,1,6,10,14,9,5,4,8,12,6,5,7,0,6,8,2,6,5,8,2,13,4,4,9,8,5,8,5,5,3,6,0,4,13,7
2018-11-30T14:00:00Z,5,1,6,6,6,8,9,5,7,4,7,0,6,8,3,16,4,9,0,7,6,4,0,6,0,6,5,0,4,4,3,5,4,8,5,7,4,5,5,2,7,5,8,3,6,-2,9,1,18,9,5,6,7,9,2,5,8,0,4,8,5,6,3,8,4,13,7,5,5,4,5,4,5,4,2,7,0,3,8,5
2018-11-30T15:00:00Z,5,1,0,7,6,4,-1,7,10,6,5,0,8,8,6,11,4,8,5,7,4,2,0,8,4,6,6,1,150,5,3,3,5,10,4,8,3,5,7,5,7,4,8,5,8,1,8,1,17,6,9,6,6,8,6,5,13,0,8,8,5,5,1,6,5,13,6,2,9,6,5,1,6,3,7,6,0,7,9,6
2018-11-30T16:00:00Z,3,1,4,9,8,7,3,5,9,3,7,0,6,7,5,8,4,10,1,11,7,5,0,11,5,7,6,3,12,4,5,5,7,9,5,6,2,5,5,4,9,7,9,5,5,4,6,2,20,5,6,5,8,8,6,5,7,0,8,4,4,7,3,8,6,13,6,2,9,8,3,5,6,6,8,4,0,11,11,4
2018-11-30T17:00:00Z,0,1,7,14,6,9,2,7,11,4,10,0,7,8,6,11,3,13,7,13,3,10,0,15,5,8,6,3,7,3,7,5,11,12,6,10,3,6,10,6,8,6,8,8,10,4,8,6,20,10,3,4,8,9,6,5,10,0,4,7,4,8,8,9,6,11,7,4,11,5,6,5,7,9,7,13,0,9,0,6
2018-11-30T18:00:00Z,3,2,8,14,11,14,5,8,8,6,8,0,8,7,9,9,4,11,3,9,4,10,0,17,6,8,5,4,7,4,6,6,8,10,5,8,3,7,7,6,7,10,8,7,9,5,6,6,21,4,8,4,7,7,6,5,11,0,1,4,8,8,9,7,7,12,6,3,13,4,3,3,6,4,5,2,0,7,10,9
2018-11-30T19:00:00Z,6,2,1,15,7,9,5,9,8,5,7,0,12,7,8,11,5,0,2,7,3,12,0,20,4,7,5,4,7,4,6,4,4,9,6,6,3,8,8,7,4,4,8,9,7,3,7,6,23,5,7,7,7,9,5,5,8,0,7,5,11,10,9,11,7,6,8,4,9,4,3,4,9,4,2,1,0,9,8,6
2018-11-30T20:00:00Z,3,2,4,18,7,8,4,6,11,4,9,0,12,4,4,15,4,7,1,7,6,15,0,18,4,8,4,6,5,4,5,2,7,13,9,5,6,9,6,6,7,3,7,4,6,1,6,3,28,5,7,4,8,8,7,4,6,0,2,6,7,9,9,7,8,1,7,2,10,3,4,6,10,6,1,6,0,17,6,3
2018-11-30T21:00:00Z,0,2,6,15,7,7,4,6,8,5,5,0,11,7,3,12,4,11,2,6,7,10,0,22,8,7,5,5,5,3,5,3,6,10,9,8,2,9,6,5,8,5,7,4,6,0,8,4,21,6,6,7,7,6,6,4,7,0,6,7,7,8,5,5,8,2,8,1,11,7,5,5,6,2,4,4,0,11,8,3
2018-11-30T22:00:00Z,6,1,6,16,6,10,6,6,7,5,7,0,12,7,6,7,4,10,4,4,4,7,0,17,6,5,5,4,4,4,4,0,5,6,6,6,3,6,5,7,7,3,7,3,8,-3,4,3,20,4,8,3,6,5,5,4,4,0,6,3,4,7,3,4,9,7,7,1,13,6,4,4,6,3,4,2,0,6,7,4
2018-11-30T23:00:00Z,2,1,5,16,4,7,4,9,7,6,6,0,8,6,7,9,5,8,5,5,3,5,0,10,5,5,4,1,5,4,4,-1,8,7,6,6,3,6,8,5,6,5,6,3,6,-1,5,2,18,6,4,3,7,7,4,5,6,0,5,11,5,6,3,4,8,14,8,4,8,0,1,5,3,4,2,6,0,2,6,2
2018-12-01T00:00:00Z,3,3,7,16,6,8,2,7,6,5,5,4,5,8,5,7,5,9,7,3,3,4,0,6,4,2,5,4,4,2,4,-2,4,7,6,6,3,5,3,2,6,7,8,2,6,2,7,4,15,8,9,4,7,6,9,5,6,0,6,12,4,7,3,6,6,0,8,1,10,8,3,5,2,4,2,6,0,2,10,9
2018-12-01T01:00:00Z,2,4,4,15,6,7,5,6,3,3,4,0,7,5,4,4,5,12,8,5,6,4,0,10,5,8,5,3,4,2,4,0,6,8,6,6,2,5,6,5,6,3,7,3,7,2,5,0,10,5,6,3,7,7,5,5,3,0,2,14,5,7,5,5,4,0,9,-2,8,7,3,5,3,0,2,6,0,5,8,7
2018-12-01T02:00:00Z,-1,4,5,13,6,4,6,5,3,3,6,0,4,4,5,24,4,9,8,3,6,8,0,10,5,7,5,5,6,3,5,0,3,5,5,8,2,5,4,6,7,5,9,3,4,-1,1,5,7,4,4,4,7,9,4,4,4,0,3,9,3,7,6,5,4,8,9,2,8,5,4,4,3,4,6,7,0,3,8,4
2018-12-01T03:00:00Z,1,4,3,10,6,3,2,7,5,1,2,0,2,6,2,6,3,7,8,2,9,4,0,11,6,5,4,5,6,5,6,1,4,5,4,11,3,5,5,6,7,6,9,7,3,0,1,5,7,7,4,4,6,6,7,4,6,0,5,6,4,6,6,6,4,6,9,2,6,6,6,2,8,3,3,8,0,1,10,7
2018-12-01T04:00:00Z,4,4,5,13,6,4,3,5,6,0,3,0,4,3,-1,6,4,7,6,3,7,1,0,6,6,4,4,6,7,4,7,5,0,5,4,9,4,4,6,2,6,3,6,9,5,2,3,2,11,7,4,4,5,6,4,4,5,0,5,3,3,6,8,6,3,0,11,2,3,4,4,-1,3,4,1,7,0,3,9,10
2018-12-01T05:00:00Z,2,4,4,13,5,4,5,6,5,0,4,0,4,3,5,9,3,9,6,2,7,6,0,7,9,6,5,6,6,5,7,4,6,6,5,8,3,5,6,0,3,3,5,8,7,2,3,6,9,5,5,3,4,6,5,3,8,0,4,3,1,4,5,5,2,15,10,3,8,7,6,3,6,2,1,2,0,3,9,9
2018-12-01T06:00:00Z,2,5,2,15,6,4,-1,5,5,-1,2,0,3,1,5,10,3,9,7,3,7,6,0,12,8,9,6,6,6,5,6,5,1,7,4,6,2,5,4,2,5,6,4,5,4,0,4,3,9,5,4,1,3,6,6,2,4,0,5,1,3,5,4,5,3,18,8,3,4,5,3,3,5,3,3,3,0,4,12,6
2018-12-01T07:00:00Z,4,4,5,16,5,2,4,3,6,3,4,0,7,2,7,8,2,8,3,3,4,5,0,10,5,5,7,5,6,6,6,2,1,9,4,3,2,5,3,2,5,8,10,3,7,6,4,6,8,6,3,0,1,8,8,1,4,0,4,3,4,5,5,4,5,7,8,3,8,4,6,-1,4,6,8,6,0,4,13,8
