,"(-2.094278, 57.15736)","(-3.2429, 55.79216)","(-6.654558, 54.353728)","(-5.974944, 54.572586)","(-5.928833, 54.59965)","(-1.875024, 52.47609)","(-1.918235, 52.481346)","(-4.041924, 51.074793)","(-2.583975, 51.457968)","(-2.584482, 51.462839)","(-2.293772, 53.559029)","(-0.175269, 51.54421)","(-3.17625, 51.48178)","(-2.945307, 54.894834)","(0.54797, 51.374264)","(-1.438228, 51.149617)","(-1.454946, 53.244131)","(-2.678731, 51.638094)","(-1.456944, 53.231722)","(-0.125889, 51.52229)","(-3.152305, 51.49096)","(-1.490082, 52.407708)","(-7.331179, 55.002818)","(-0.265617, 51.51895)","(-1.358547, 54.516667)","(-2.334139, 53.48481)","(-3.182186, 55.945589)","(-4.238214, 55.860936)","(-4.734421, 55.944079)","(-4.243631, 55.865782)","(-3.704399, 56.010319)","(0.439548, 51.518167)","(-0.441614, 51.48879)","(-0.305749, 53.758971)","(-4.241451, 57.481308)","(-0.213492, 51.52105)","(-1.533119, 52.28881)","(-1.542911, 52.294884)","(-1.576361, 53.819972)","(-1.546472, 53.80378)","(-1.124228, 52.638677)","(-7.900328, 54.43951)","(-2.844333, 53.34633)","(-1.220874, 54.569297)","(-0.154611, 51.52253)","(-1.595362, 54.986405)","(-1.610528, 54.97825)","(1.301976, 52.614193)","(-1.146447, 52.95473)","(-2.977281, 51.601203)","(-1.188851, 52.969377)","(-1.260278, 51.744806)","(-4.691462, 51.781784)","(-4.142361, 50.37167)","(-1.068583, 50.82881)","(-1.095558, 50.798339)","(-3.770822, 51.58395)","(-0.944067, 51.45309)","(-0.940382, 51.454896)","(0.634889, 51.45617)","(-1.463484, 50.920265)","(-4.227678, 50.411463)","(-0.636811, 53.58634)","(-0.300306, 52.132417)","(-1.478096, 53.378622)","(-2.742134, 53.451826)","(-0.05955, 51.480499)","(-1.395778, 50.90814)","(-2.111898, 52.980436)","(-3.947374, 51.632696)","(0.317969, 51.47707)","(-2.615358, 53.38928)","(-3.002778, 53.04222)","(-1.086514, 53.967513)","(-1.075861, 53.951889)"
2019-02-07T03:00:00Z,17,4,1,8,3,4,0,19,21,14,4,10,0,16,18,4,3,13,1,8,0,11,3,2,0,4,9,8,8,9,11,16,4,7,6,7,8,6,10,10,2,3,5,0,9,0,22,5,6,14,9,10,5,0,16,21,23,2,16,12,7,13,0,8,9,0,0,16,5,14,19,12,0,6,14
2019-02-07T04:00:00Z,15,5,2,6,1,1,0,22,19,12,7,8,0,32,14,6,3,10,2,6,0,8,3,2,0,5,9,10,10,11,7,8,5,6,4,5,3,2,7,9,-1,5,4,0,9,0,20,12,8,16,7,13,4,18,20,23,21,1,10,7,12,13,0,6,5,0,0,16,1,17,13,14,0,10,15
2019-02-07T05:00:00Z,17,6,2,5,2,1,0,21,22,10,9,7,0,32,16,7,4,15,2,7,0,6,3,1,0,4,8,12,10,14,8,7,6,10,4,7,4,5,13,13,-2,4,4,0,14,0,12,11,7,14,4,12,4,13,17,21,22,2,10,5,12,17,0,10,6,0,0,13,-3,15,16,8,0,14,14
2019-02-07T06:00:00Z,16,6,5,5,0,3,0,21,18,8,6,10,0,39,13,4,2,16,4,8,0,6,6,0,0,2,10,14,13,16,10,0,6,14,5,8,7,5,12,12,0,6,3,0,17,0,4,11,6,13,4,12,5,9,16,19,29,4,13,7,14,6,0,0,6,0,0,11,6,18,16,14,0,14,18
2019-02-07T07:00:00Z,23,7,9,20,4,5,0,21,20,9,7,11,0,30,18,2,0,17,6,6,0,11,7,5,0,2,14,15,16,16,12,10,4,12,6,6,6,4,7,9,8,5,7,0,19,0,0,8,6,12,12,9,5,14,15,21,19,4,2,8,11,14,0,11,5,0,0,11,6,17,14,13,0,12,19
2019-02-07T08:00:00Z,20,6,11,18,4,5,0,20,17,12,12,7,0,23,19,4,0,31,-3,7,0,14,4,7,0,5,17,18,16,15,10,6,3,9,12,5,6,6,7,6,6,6,14,0,20,0,0,8,3,14,10,11,5,13,15,18,22,1,7,6,11,7,0,7,6,0,0,13,6,19,12,13,0,9,21
2019-02-07T09:00:00Z,16,7,12,20,7,6,0,18,17,12,6,12,0,24,14,5,1,38,2,6,0,13,5,3,0,4,19,22,0,17,10,8,4,7,11,7,7,7,6,6,11,6,8,0,25,0,0,9,3,14,8,12,5,10,13,18,20,2,13,5,15,8,0,0,6,0,0,12,5,17,9,12,0,11,14
2019-02-07T10:00:00Z,8,7,15,17,8,7,0,19,18,12,4,9,0,24,15,5,5,41,-2,6,0,15,9,2,0,5,25,9,0,6,13,8,4,14,7,6,9,7,7,7,8,9,11,0,31,0,0,8,5,13,6,13,5,14,13,16,18,1,10,4,8,17,0,0,5,0,0,13,6,18,16,14,0,6,15
2019-02-07T11:00:00Z,11,9,11,16,9,13,0,0,13,5,12,11,0,14,17,5,1,32,1,10,0,23,10,4,0,10,18,9,0,4,8,11,6,9,3,8,10,8,7,8,14,7,14,0,28,0,0,10,11,12,6,11,5,18,8,22,20,5,13,5,19,10,0,0,7,0,0,10,7,20,14,17,0,6,16
2019-02-07T12:00:00Z,7,2,28,15,11,12,0,0,16,8,15,11,0,10,22,4,7,17,0,29,0,26,11,3,13,15,13,10,0,7,2,11,5,6,3,8,6,7,6,6,10,6,14,0,28,0,0,5,11,13,12,14,6,12,12,27,27,5,9,5,19,9,0,0,10,0,0,26,5,22,20,14,0,9,13
2019-02-07T13:00:00Z,7,3,41,17,13,13,0,0,22,10,11,12,0,10,14,4,9,19,1,12,0,29,9,1,12,14,5,10,0,8,1,10,5,5,3,6,8,10,9,12,16,7,14,0,23,0,0,1,11,13,10,16,5,14,13,24,18,8,10,5,22,10,0,0,11,0,0,8,12,16,16,16,0,6,11
2019-02-07T14:00:00Z,-3,2,30,22,16,13,0,0,20,10,13,10,0,14,20,4,7,14,18,8,0,25,8,2,8,16,9,9,6,6,4,10,5,14,5,7,9,8,6,15,30,4,14,0,26,0,0,3,10,10,10,14,6,17,13,24,28,3,16,4,16,17,0,0,10,0,0,10,16,16,18,20,0,4,21
2019-02-07T15:00:00Z,3,2,35,24,14,12,0,0,18,8,14,9,0,14,25,3,8,18,32,11,0,31,9,3,4,14,5,9,14,5,3,11,6,16,7,6,8,7,15,13,31,6,14,0,31,0,0,8,11,16,17,11,6,18,10,25,29,4,18,4,20,14,0,0,11,0,0,8,27,17,14,19,0,8,15
2019-02-07T16:00:00Z,6,3,41,19,14,11,0,0,17,8,17,10,0,21,25,4,6,26,32,9,0,38,10,6,4,13,7,12,12,8,4,0,6,14,6,7,10,9,13,16,39,5,11,0,22,0,0,6,13,17,26,11,6,17,12,28,28,4,19,4,18,13,18,0,14,0,0,13,25,20,12,20,0,9,21
2019-02-07T17:00:00Z,6,5,38,24,14,10,0,0,16,11,20,11,0,27,25,4,11,21,38,12,0,31,19,4,5,12,6,10,9,8,6,8,7,14,6,7,10,11,14,18,35,9,9,0,24,0,0,6,17,20,27,9,6,17,12,22,24,8,16,5,22,16,17,0,11,0,0,18,16,16,14,14,0,12,20
2019-02-07T18:00:00Z,9,5,21,23,15,11,0,0,23,14,24,10,0,22,19,7,11,29,37,10,0,19,19,2,8,11,6,9,6,6,8,0,5,20,5,6,11,10,9,13,28,5,9,0,30,0,0,10,13,18,27,11,6,14,13,26,20,4,19,7,19,18,10,0,12,0,0,19,16,14,9,14,0,12,23
2019-02-07T19:00:00Z,11,3,22,24,13,14,0,0,20,11,16,12,0,18,14,8,11,20,38,12,0,14,18,3,8,8,7,10,8,10,7,10,5,26,5,6,14,12,12,14,22,3,11,0,26,0,0,9,13,16,26,11,6,17,15,20,30,6,11,9,19,18,10,0,14,0,0,20,14,14,15,13,0,11,22
2019-02-07T20:00:00Z,13,2,15,17,10,11,0,0,14,11,17,17,0,18,18,8,12,19,44,15,0,14,18,1,5,10,3,11,8,10,5,16,8,29,4,8,12,14,9,13,17,3,16,0,25,0,0,10,20,15,21,12,7,12,14,23,50,8,18,9,15,17,11,0,14,0,0,19,9,13,8,23,0,10,21
2019-02-07T21:00:00Z,9,4,10,6,8,11,0,0,14,8,17,18,0,14,20,9,12,16,41,17,0,16,12,1,1,13,5,11,10,10,9,18,10,21,3,10,13,12,9,13,18,1,14,0,26,0,0,10,13,10,14,11,4,12,20,22,41,8,16,10,13,14,11,0,14,0,0,17,9,13,14,15,0,11,22
2019-02-07T22:00:00Z,10,5,10,8,7,11,0,0,11,5,14,19,0,13,20,7,13,14,38,17,0,14,10,1,4,11,8,11,13,13,7,14,10,24,2,11,11,9,10,14,13,1,10,0,23,0,0,11,15,9,17,12,3,12,16,24,60,9,18,13,13,13,8,0,12,0,0,19,7,10,19,16,0,10,21
2019-02-07T23:00:00Z,4,5,4,8,5,9,0,0,9,4,10,16,0,9,19,8,10,11,14,12,0,12,6,2,7,6,7,8,11,8,6,15,10,17,3,10,11,8,11,16,10,1,8,0,21,0,0,10,15,8,15,12,3,13,16,14,30,5,22,13,12,20,8,0,13,0,0,14,4,9,20,11,0,11,21
2019-02-08T00:00:00Z,7,4,5,5,4,7,0,0,11,4,6,16,0,6,16,7,9,10,31,16,0,11,7,3,10,4,8,5,5,5,7,14,9,14,1,11,8,8,12,12,8,1,6,0,23,0,0,10,12,8,14,12,6,18,12,12,32,8,21,12,7,21,13,0,12,0,0,15,3,10,14,10,0,10,16
2019-02-08T01:00:00Z,8,1,5,6,4,5,0,0,7,0,4,14,0,6,13,4,11,7,26,12,0,11,4,2,10,7,4,4,5,4,5,12,8,12,2,9,7,6,9,13,10,2,3,0,16,0,0,11,11,6,12,11,7,15,13,14,39,10,18,10,8,17,9,0,12,0,0,6,1,14,13,9,0,9,13
2019-02-08T02:00:00Z,12,1,1,7,1,3,0,0,6,2,2,6,0,5,10,4,6,7,14,5,0,7,6,0,7,4,6,3,3,3,3,0,4,14,4,5,7,7,6,13,6,1,2,0,12,0,0,10,12,5,9,4,6,13,12,14,46,4,6,5,6,20,6,0,10,0,0,22,0,15,8,11,0,8,14
2019-02-08T03:00:00Z,14,0,5,6,3,2,0,0,8,4,5,6,0,8,13,6,7,5,21,3,0,3,4,0,5,2,6,2,2,2,2,0,3,10,4,4,5,3,7,10,1,1,2,0,8,0,0,10,8,6,6,6,4,16,12,19,50,2,15,4,14,18,3,0,7,0,0,12,1,13,6,11,0,8,11
2019-02-08T04:00:00Z,13,0,7,4,3,3,0,0,7,3,2,6,0,7,7,3,6,4,24,9,0,3,1,1,5,4,0,2,3,2,1,2,3,6,3,3,7,6,2,5,3,1,0,0,7,0,0,11,6,5,6,6,7,20,18,14,36,4,9,2,11,27,0,0,7,0,0,16,1,12,4,8,0,5,6
2019-02-08T05:00:00Z,14,1,3,5,3,3,0,0,5,2,1,5,0,4,14,3,7,8,26,5,0,4,4,0,5,4,0,2,2,1,-2,5,2,5,1,3,6,4,3,5,3,1,3,0,7,0,0,8,7,6,5,5,6,22,15,13,50,3,10,5,9,34,4,0,7,0,5,17,1,15,7,5,0,3,8
2019-02-08T06:00:00Z,15,1,5,4,4,2,0,0,8,1,2,5,0,3,13,4,4,8,29,4,0,4,3,2,3,3,3,2,2,2,0,8,2,7,3,3,3,4,6,3,-1,5,4,0,11,0,0,3,10,4,4,4,7,31,16,17,40,-1,7,6,14,41,5,0,7,0,0,21,1,22,13,6,0,6,12
2019-02-08T07:00:00Z,22,1,5,9,5,2,0,0,12,7,1,8,0,4,14,3,4,12,32,5,0,3,8,2,2,5,3,2,3,2,2,8,2,6,3,3,4,3,8,8,-3,15,1,0,9,0,0,5,4,11,6,6,9,34,15,18,44,-1,7,8,17,44,2,0,5,0,0,19,5,28,12,7,0,2,10
2019-02-08T08:00:00Z,18,1,19,11,3,4,0,0,19,11,4,10,0,2,14,7,4,16,47,6,0,6,14,2,2,4,3,1,6,2,4,8,4,7,4,5,5,4,4,8,1,11,5,0,11,0,0,7,8,15,4,6,8,33,14,19,50,1,11,6,14,43,2,0,6,0,0,14,6,28,13,9,0,4,7
2019-02-08T09:00:00Z,21,1,16,20,18,8,0,0,17,9,7,15,0,5,12,9,3,15,-2,12,8,13,12,1,3,5,-4,4,8,4,4,11,8,7,6,9,9,10,6,8,4,8,4,0,14,0,0,6,7,19,5,7,7,39,14,20,48,5,22,6,19,50,1,0,8,0,0,8,12,25,14,9,0,4,6
2019-02-08T10:00:00Z,18,2,13,18,16,7,0,0,14,7,5,14,0,6,21,5,6,16,4,15,10,12,7,2,3,5,0,8,16,8,0,12,7,0,3,9,9,7,-1,6,8,5,3,0,18,0,0,10,15,16,6,7,9,34,12,23,57,10,23,8,12,50,3,0,7,0,0,12,11,27,14,9,0,3,10
2019-02-08T11:00:00Z,20,4,14,16,11,6,0,0,12,6,6,12,0,16,15,4,6,17,6,5,0,11,14,1,3,4,7,11,15,10,0,10,0,0,3,7,5,6,6,8,6,8,5,0,16,0,0,11,10,14,8,10,14,27,15,23,76,7,12,8,11,42,3,0,5,0,0,10,9,30,0,10,0,5,6
2019-02-08T12:00:00Z,16,6,22,21,12,5,0,0,11,5,9,6,0,0,12,3,2,10,6,16,7,9,11,0,4,9,9,12,15,11,0,7,5,0,5,6,8,8,2,5,3,13,22,0,15,0,0,12,11,11,6,7,16,26,21,22,0,3,12,8,9,34,5,0,8,0,0,22,7,28,7,19,0,7,5
2019-02-08T13:00:00Z,19,6,19,20,12,5,0,24,14,2,17,8,0,0,14,3,5,15,6,13,20,8,17,9,2,21,10,11,15,9,0,7,3,0,4,4,6,6,12,8,1,9,24,6,14,0,0,9,10,19,11,4,15,21,18,26,96,2,8,6,7,40,4,0,7,0,0,14,8,40,8,22,0,7,7
2019-02-08T14:00:00Z,22,4,17,11,10,6,0,33,14,5,26,10,0,0,7,3,9,27,14,10,37,12,16,11,6,20,8,10,13,9,0,4,3,12,2,4,7,6,17,16,5,8,24,17,14,0,0,10,14,26,10,12,12,31,13,23,139,0,4,5,10,36,5,0,14,0,6,14,20,37,8,22,0,12,19
2019-02-08T15:00:00Z,12,5,18,15,10,11,0,22,23,15,21,5,0,22,12,6,14,38,7,7,34,11,12,12,14,22,12,9,14,9,0,5,3,13,2,4,13,13,16,21,8,7,19,19,12,0,0,6,15,31,24,9,10,33,14,26,104,-1,5,6,13,25,8,0,15,0,3,19,23,35,8,21,0,18,33
2019-02-08T16:00:00Z,18,4,14,14,12,17,0,26,23,19,18,7,0,20,11,4,16,34,17,4,29,27,13,10,14,14,6,9,11,8,0,3,3,24,2,4,18,19,11,18,15,10,17,16,15,0,0,5,20,30,34,10,5,30,9,27,120,0,14,5,14,26,19,0,19,0,3,8,20,27,9,20,0,16,37
2019-02-08T17:00:00Z,16,5,24,20,10,14,0,17,17,12,19,12,0,21,14,10,14,25,14,5,29,26,10,9,9,13,5,10,10,8,0,4,3,37,3,3,24,21,14,18,23,10,16,18,7,0,0,7,18,23,27,15,6,31,14,38,30,2,26,5,23,33,14,0,16,0,0,22,11,12,7,18,0,12,30
2019-02-08T18:00:00Z,12,4,24,18,9,11,0,12,22,9,20,18,0,20,15,16,11,20,7,14,11,22,16,21,10,13,9,11,10,9,0,0,9,40,4,11,20,17,15,15,24,12,10,18,26,0,0,7,18,18,18,12,9,20,28,43,35,6,32,6,21,24,14,0,11,0,0,31,10,23,22,16,0,13,28
2019-02-08T19:00:00Z,5,4,27,27,13,5,0,13,13,6,15,22,0,21,29,15,8,17,7,22,11,19,17,24,14,7,6,11,9,9,33,17,15,30,3,17,14,14,8,15,14,8,8,20,28,0,0,10,12,17,16,9,7,17,30,34,24,9,49,18,22,12,10,0,11,0,28,26,10,21,30,11,0,12,25
2019-02-08T20:00:00Z,7,4,15,19,12,6,0,17,16,5,13,29,0,21,34,15,8,15,7,26,14,10,13,23,7,7,4,12,9,11,32,24,17,20,4,22,7,7,7,8,13,9,18,22,31,0,0,11,10,15,10,9,9,20,23,30,21,21,24,23,18,16,8,0,9,0,27,25,8,12,31,15,0,10,15
2019-02-08T21:00:00Z,9,4,16,19,10,6,0,14,11,4,9,28,0,21,29,11,7,12,11,23,14,14,14,25,3,7,6,12,12,12,30,25,16,19,4,19,9,9,10,9,8,9,6,7,27,0,0,12,13,15,13,7,9,14,20,23,29,16,21,22,10,13,3,0,12,0,28,21,7,22,26,11,0,8,16
2019-02-08T22:00:00Z,8,6,16,27,17,9,0,27,14,8,12,21,0,23,25,6,8,19,7,24,14,14,7,23,0,7,6,12,11,11,28,19,10,17,3,16,10,8,7,9,8,9,11,7,26,0,0,9,11,13,11,9,10,17,16,23,29,10,22,20,9,17,7,0,10,0,18,17,8,23,23,14,0,9,17
2019-02-08T23:00:00Z,6,5,9,16,12,6,0,18,14,7,11,13,0,22,17,5,8,17,7,9,21,12,8,13,0,10,6,12,10,12,23,16,6,15,3,10,11,8,7,6,8,6,11,11,16,0,0,11,14,21,16,6,9,22,16,22,39,7,12,13,10,16,5,0,10,0,10,14,14,27,19,14,0,7,19
2019-02-09T00:00:00Z,10,7,9,6,3,6,0,27,25,18,14,9,0,31,17,5,9,27,6,4,25,14,5,11,5,15,8,9,9,8,16,11,6,11,3,7,8,6,12,11,9,11,16,16,14,0,0,13,12,25,13,10,9,35,15,21,49,4,8,7,10,35,1,0,9,0,11,11,7,26,13,17,0,11,17
2019-02-09T01:00:00Z,8,3,3,6,2,8,0,31,25,16,17,7,0,16,15,8,12,26,8,6,28,16,2,9,11,15,5,4,6,4,14,9,5,14,3,7,16,14,12,15,7,11,14,20,12,0,0,9,8,24,13,16,10,27,17,22,63,3,5,8,9,28,2,0,13,0,9,21,13,22,14,18,0,11,15
2019-02-09T02:00:00Z,9,0,4,6,1,12,0,26,24,16,19,9,0,16,16,10,12,24,3,10,28,14,7,12,11,18,1,7,4,7,10,10,8,15,2,9,12,12,13,13,9,9,24,17,15,0,0,9,10,22,17,15,11,25,18,31,53,8,25,8,14,26,10,0,16,0,14,15,16,29,13,26,0,13,20
2019-02-09T03:00:00Z,15,2,3,4,3,13,0,24,33,21,19,10,0,23,21,12,17,29,13,11,27,15,12,17,9,22,5,5,5,4,12,12,9,15,1,11,18,16,9,18,14,6,21,13,19,0,0,10,16,25,16,15,11,20,20,34,45,11,33,10,18,18,11,0,18,0,18,23,17,32,19,25,0,15,19
2019-02-09T04:00:00Z,13,2,5,3,2,14,0,18,31,19,17,17,0,17,18,8,18,19,18,13,15,20,8,19,8,20,4,6,5,5,10,15,12,24,0,14,14,12,8,17,14,12,22,10,21,0,0,15,16,21,20,18,10,19,24,33,44,10,32,13,15,19,16,0,17,0,24,24,14,30,24,23,0,12,14
2019-02-09T05:00:00Z,6,3,9,3,1,15,0,27,16,3,21,17,0,22,21,9,15,23,13,15,16,15,11,19,6,17,4,8,6,7,11,0,9,20,1,14,20,17,11,11,14,17,20,9,21,0,0,18,14,21,17,20,11,21,22,27,39,10,5,14,13,16,21,0,18,0,0,21,20,28,22,21,0,12,14
2019-02-09T06:00:00Z,6,3,8,8,7,15,0,26,18,10,15,12,0,16,15,8,15,24,11,12,16,19,18,0,4,15,8,8,9,6,15,15,9,16,1,10,18,15,7,11,18,20,15,4,16,0,0,18,18,22,26,13,11,17,20,24,41,5,23,10,10,20,13,0,14,0,0,17,20,33,17,23,0,9,10
2019-02-09T07:00:00Z,6,4,10,21,13,18,0,30,18,11,18,14,0,18,23,7,14,25,13,11,24,20,16,0,5,11,4,10,9,8,14,15,8,14,1,11,19,17,7,10,20,18,12,5,15,0,0,18,18,27,28,16,11,27,20,19,36,6,13,11,11,22,13,0,14,0,0,18,14,27,16,17,0,4,13
2019-02-09T08:00:00Z,4,4,13,26,16,18,0,28,29,13,12,14,0,18,14,7,10,36,12,14,27,31,14,0,5,8,6,13,13,10,14,12,6,17,2,10,22,17,7,8,23,15,8,10,16,0,0,18,21,29,24,17,12,20,15,24,39,8,7,8,12,19,11,0,13,0,0,15,8,32,19,12,0,4,11
2019-02-09T09:00:00Z,1,6,15,24,16,17,0,23,25,14,12,11,0,23,17,6,8,34,7,11,27,31,14,0,6,10,9,14,12,12,14,13,8,11,2,10,17,19,11,10,28,11,5,9,18,0,0,13,19,28,23,21,11,20,19,33,34,4,21,8,12,21,11,0,11,0,0,16,15,29,17,13,0,4,8
2019-02-09T10:00:00Z,6,6,16,24,11,15,0,25,28,17,17,13,0,30,18,7,9,30,11,11,27,28,12,0,5,15,13,14,10,10,18,13,8,10,5,11,14,18,14,14,24,9,10,8,24,0,0,14,13,23,17,20,11,21,19,41,38,6,15,7,9,22,15,0,10,0,0,14,14,32,19,20,0,12,19
2019-02-09T11:00:00Z,5,5,16,19,12,13,0,27,30,20,20,14,0,33,24,6,11,45,10,15,27,27,10,0,7,14,11,12,9,10,13,15,9,15,5,12,19,18,16,14,19,10,14,13,27,0,0,18,14,25,18,21,9,24,24,32,49,10,6,8,19,19,9,0,13,0,0,24,18,24,26,16,0,14,25
2019-02-09T12:00:00Z,4,5,23,23,12,15,0,23,23,15,16,15,0,32,21,9,9,39,11,14,18,40,7,0,10,14,9,14,12,10,8,16,8,20,6,10,16,18,18,20,17,11,15,19,23,0,0,16,13,20,17,21,9,28,16,37,23,9,18,8,19,24,22,0,10,0,0,20,14,23,21,14,0,17,29
2019-02-09T13:00:00Z,12,8,25,25,12,13,0,19,19,7,16,19,0,28,18,8,7,20,9,10,11,34,8,0,13,15,12,16,15,14,14,13,8,18,8,11,13,14,14,13,21,14,14,22,25,0,0,15,17,8,23,20,9,26,20,43,32,11,15,7,17,28,16,0,14,0,0,18,21,20,26,14,0,16,28
2019-02-09T14:00:00Z,10,8,31,28,13,14,0,18,16,8,21,13,0,23,20,8,9,25,15,8,22,40,11,0,13,14,15,18,15,13,15,12,7,22,6,10,17,17,13,12,23,7,20,20,22,0,0,18,19,20,21,17,7,22,18,44,70,6,12,9,22,28,16,0,11,0,0,23,16,27,16,17,0,14,28
2019-02-09T15:00:00Z,8,9,10,31,12,14,0,22,19,14,24,15,0,24,26,9,15,23,15,11,17,32,13,0,6,14,16,19,16,16,17,10,9,18,8,8,16,14,16,16,25,2,11,21,22,0,0,15,19,24,19,12,9,22,21,37,90,8,10,8,17,20,15,0,17,0,0,21,31,26,12,15,0,13,24
2019-02-09T16:00:00Z,11,10,15,21,12,13,0,16,14,10,27,16,0,23,28,10,13,20,9,14,23,32,18,0,9,12,20,18,16,16,17,20,11,19,9,11,17,13,16,14,26,2,14,20,25,0,0,16,15,22,22,14,7,19,20,26,94,12,18,13,16,20,16,0,15,0,0,15,23,25,21,18,0,13,35
2019-02-09T17:00:00Z,10,9,21,16,10,8,0,14,10,0,24,18,0,21,27,11,13,14,7,16,7,30,24,0,10,11,16,18,15,14,14,23,13,21,9,14,18,16,12,14,26,4,14,20,26,0,0,21,18,19,23,22,6,15,17,25,47,12,23,15,16,9,13,0,11,0,0,22,20,20,20,22,0,13,31
2019-02-09T18:00:00Z,13,9,30,20,13,9,0,10,13,7,20,23,0,14,25,11,12,8,9,21,14,30,35,0,7,14,17,21,11,19,17,20,14,36,11,15,18,18,12,14,23,4,16,15,26,0,0,15,16,8,20,10,6,10,20,18,46,14,28,16,13,6,14,0,14,0,0,20,19,17,21,18,0,18,31
2019-02-09T19:00:00Z,9,7,15,18,12,14,0,5,17,8,22,19,0,14,18,9,16,11,16,21,15,22,30,0,7,16,17,18,12,17,15,18,12,24,8,14,16,17,10,12,25,3,20,14,26,0,0,12,13,9,24,8,6,7,12,23,52,14,24,11,11,12,13,0,18,0,0,20,16,15,14,17,0,14,28
2019-02-09T20:00:00Z,10,6,21,20,16,16,0,-1,9,7,16,15,0,15,11,7,11,15,10,15,14,16,24,0,4,15,13,18,10,16,19,9,7,27,8,8,10,8,13,14,19,4,22,10,17,0,0,13,20,17,18,10,6,8,13,15,44,13,18,4,8,13,15,0,16,0,0,14,14,12,11,21,0,13,21
2019-02-09T21:00:00Z,12,6,10,29,17,8,0,4,6,2,18,13,0,4,8,4,11,12,16,16,9,11,25,0,2,13,12,16,8,16,15,5,8,32,8,9,5,4,11,16,18,7,17,7,18,0,0,17,15,8,18,14,4,8,9,11,31,8,13,4,5,9,10,0,12,0,0,12,12,13,7,14,0,13,18
2019-02-09T22:00:00Z,12,7,18,15,10,6,0,4,5,1,14,10,0,6,12,3,12,11,2,9,6,11,18,0,3,11,13,15,7,15,16,5,4,23,7,5,8,7,11,14,14,6,11,12,11,0,0,20,13,4,14,8,3,7,8,13,18,5,11,3,3,6,11,0,13,0,0,13,9,7,6,15,0,14,30
2019-02-09T23:00:00Z,10,6,13,11,9,8,0,9,8,2,10,5,0,6,10,2,11,7,14,5,4,13,14,0,5,9,7,10,5,8,14,4,3,22,7,2,8,8,10,12,9,4,5,13,11,0,0,17,12,6,10,5,1,6,7,14,19,3,7,3,3,5,10,0,13,0,0,12,7,8,3,14,0,15,20
2019-02-10T00:00:00Z,8,4,13,10,10,14,0,7,5,0,12,6,0,5,9,2,9,7,14,5,6,11,9,0,7,7,6,7,5,6,12,4,3,20,5,3,6,4,11,14,8,4,1,12,11,0,0,11,16,4,7,5,1,9,9,7,30,0,7,3,4,6,8,0,12,0,0,14,7,8,2,9,0,12,17
2019-02-10T01:00:00Z,10,4,12,10,10,12,0,4,3,-1,10,6,0,7,9,3,6,8,0,4,6,8,9,0,10,4,8,6,5,5,9,6,3,16,4,3,6,4,6,14,6,4,5,16,10,0,0,5,11,4,6,6,0,8,6,9,12,2,10,4,6,5,6,0,12,0,0,6,5,7,6,12,0,10,17
2019-02-10T02:00:00Z,9,4,11,15,8,5,0,5,6,1,9,6,0,7,8,4,4,9,1,3,5,6,8,0,14,3,7,5,11,6,7,6,2,13,3,3,2,2,11,15,1,4,7,19,8,0,0,5,12,4,9,6,1,1,6,12,1,-2,7,4,4,3,5,0,9,0,0,15,0,3,6,10,0,12,18
2019-02-10T03:00:00Z,6,5,10,11,7,4,0,5,4,0,9,2,0,8,13,4,4,6,1,1,1,3,10,0,10,4,5,5,12,6,8,4,3,15,3,3,4,3,12,14,1,2,7,19,10,0,0,4,15,2,10,4,1,1,7,8,4,2,5,4,3,4,3,0,9,0,0,8,0,1,9,8,0,9,15
2019-02-10T04:00:00Z,7,4,7,13,9,3,0,3,6,0,13,4,0,5,12,4,5,3,-1,5,-1,2,6,0,9,7,6,5,6,6,6,6,2,17,2,3,3,4,12,13,6,3,5,17,9,0,0,4,8,2,9,5,1,4,7,7,6,4,7,4,4,5,0,0,9,0,0,9,-4,2,9,14,0,10,14
2019-02-10T05:00:00Z,6,4,9,11,8,4,0,2,5,-2,12,4,0,6,12,2,4,3,0,1,2,2,4,0,10,8,9,4,4,4,6,9,2,17,2,2,3,3,8,16,6,2,7,14,8,0,0,3,6,1,6,5,2,5,8,7,1,0,11,4,1,7,0,0,9,0,0,11,-2,2,7,12,0,10,23
2019-02-10T06:00:00Z,7,3,10,9,7,3,0,9,8,1,14,2,0,7,8,1,6,6,0,1,2,5,4,0,9,9,7,4,3,3,7,6,2,16,3,2,4,2,11,14,6,2,6,17,8,0,0,9,3,1,6,3,2,3,5,4,1,0,12,4,2,4,8,0,11,0,0,8,7,2,6,14,0,15,17
2019-02-10T07:00:00Z,5,2,10,9,7,2,0,7,7,0,8,5,0,18,8,1,5,6,3,2,2,4,4,0,9,6,4,3,3,3,6,4,2,22,4,2,3,2,13,14,4,3,4,18,8,0,0,9,7,1,8,2,3,2,7,4,1,-1,8,2,0,1,11,0,7,0,0,7,4,2,4,7,0,13,23
2019-02-10T08:00:00Z,6,2,4,10,5,2,0,9,5,-1,4,4,0,18,7,0,6,5,2,1,2,4,4,0,8,7,4,4,3,3,8,4,1,16,4,1,2,1,12,13,3,3,13,16,6,0,0,4,0,1,10,3,3,1,2,7,4,0,6,3,0,2,10,0,9,0,0,9,4,3,3,12,0,18,19
